data,inad_pj_tot,inad_pf_tot,inad_rd_pf_cr_rur_tot,inad_rd_pj_cr_rur_tot,ipca,spread_pf,spread_pj,spread_tot,selic,cdi,dolar_ptax,rendimento_medio_mensal_reais,tx_informalidade_p14m_ocupadas_pct,pessoas_14mais_mil,p14m_forca_trabalho_mil,p14m_ocupadas_mil,p14m_desocupadas_mil,p14m_fora_forca_trabalho_mil,tx_foca_trabalho_p14m_pct,tx_desocupacao_p14m_pct,insolacao_total_h,precipitacao_total_mm,temp_max_media_c,temp_min_media_c,umidade_media_pct,vento_vel_max_ms,vento_vel_media_ms,flag_pandemia,flag_greve_caminhoneiros,flag_eleicao_presidencial,flag_joesley_day,flag_impeachment,presidente,selic_lag_3,selic_lag_6,selic_lag_12,ipca_lag_3,ipca_lag_6,ipca_lag_12,tx_desocupacao_p14m_pct_lag_3,tx_desocupacao_p14m_pct_lag_6,tx_desocupacao_p14m_pct_lag_12,rendimento_medio_mensal_reais_lag_3,rendimento_medio_mensal_reais_lag_6,rendimento_medio_mensal_reais_lag_12,dolar_ptax_lag_3,dolar_ptax_lag_6,dolar_ptax_lag_12
2022-08-01,1.52,3.72,0.89,0.4,-2.55,24.1,8.66,18.57,0.0505596086956521,0.0505596086956521,5.143286956521739,2533.0,39.5,170426.0,106708.0,97435.0,9273.0,63719.0,62.6,8.7,213.13,52.51,29.71,17.33,68.69,4.57,1.74,0.0,0.0,0.0,0.0,0.0,Bolsonaro,0.0467962727272727,0.0395975789473684,0.0194127727272727,-0.51,0.12,0.95,9.3,11.1,12.7,2533.0,2533.0,2273.0,4.95505,5.196578947368421,5.251718181818182
2022-09-01,1.55,3.74,0.86,0.4,-1.21,24.08,9.13,18.74,0.050788,0.050788,5.236957142857143,2533.0,39.5,170426.0,106708.0,97435.0,9273.0,63719.0,62.6,8.7,200.06,48.74,30.99,18.77,68.89,4.5,1.76,0.0,0.0,0.0,0.0,0.0,Bolsonaro,0.0481161428571428,0.0419535,0.0210034285714285,0.48,2.65,1.93,9.3,11.1,12.7,2533.0,2533.0,2273.0,5.049209523809524,4.968381818181818,5.279690476190477
2022-10-01,1.67,3.83,0.79,0.35,0.18,25.71,9.4,19.9,0.050788,0.050788,5.2503,2533.0,38.9,170772.0,105927.0,97517.0,8410.0,64845.0,62.0,7.9,202.58,77.98,31.88,20.51,70.11,4.61,1.8,0.0,0.0,1.0,0.0,0.0,Bolsonaro,0.049037,0.043739,0.0242439,-4.35,0.55,1.35,8.7,9.3,11.1,2533.0,2533.0,2273.0,5.368071428571429,4.758015789473684,5.53998
2022-11-01,1.7,3.85,0.77,0.35,1.0,25.94,8.56,19.84,0.050788,0.050788,5.274649999999999,2533.0,38.9,170772.0,105927.0,97517.0,8410.0,64845.0,62.0,7.9,174.74,189.16,30.48,19.99,76.12,4.2,1.61,0.0,0.0,0.0,0.0,0.0,Bolsonaro,0.0505596086956521,0.0467962727272727,0.0292559999999999,-2.55,-0.51,2.3,8.7,9.3,11.1,2533.0,2533.0,2273.0,5.143286956521739,4.95505,5.55686
2022-12-01,1.69,3.88,0.76,0.25,0.27,24.54,8.38,18.85,0.0507879999999999,0.0507879999999999,5.242431818181818,2533.0,38.9,170772.0,105927.0,97517.0,8410.0,64845.0,62.0,7.9,172.56,208.7,30.66,20.99,79.66,4.04,1.51,0.0,0.0,0.0,0.0,0.0,Bolsonaro,0.050788,0.0481161428571428,0.0333160434782608,-1.21,0.48,0.05,8.7,9.3,11.1,2533.0,2533.0,2273.0,5.236957142857143,5.049209523809524,5.651391304347826
2023-01-01,1.82,4.04,0.81,0.24,0.72,25.09,10.01,19.79,0.0507879999999999,0.0507879999999999,5.200681818181819,2846.0,39.0,171116.0,105225.0,95978.0,9247.0,65891.0,61.5,8.8,173.46,220.1,30.9,20.97,81.3,4.25,1.49,0.0,0.0,0.0,0.0,0.0,Lula,0.050788,0.049037,0.034749,0.18,-4.35,-0.35,7.9,8.7,11.1,2533.0,2533.0,2533.0,5.2503,5.368071428571429,5.534104761904762
2023-02-01,2.04,4.08,0.82,0.24,0.84,26.03,9.2,20.19,0.050788,0.050788,5.171688888888889,2846.0,39.0,171116.0,105225.0,95978.0,9247.0,65891.0,61.5,8.8,166.41,148.51,31.62,21.2,79.55,3.91,1.49,0.0,0.0,0.0,0.0,0.0,Lula,0.050788,0.0505596086956521,0.0395975789473684,1.0,-2.55,0.12,7.9,8.7,11.1,2533.0,2533.0,2533.0,5.274649999999999,5.143286956521739,5.196578947368421
2023-03-01,2.08,4.03,0.81,0.26,2.33,26.11,9.21,20.3,0.050788,0.050788,5.211460869565218,2846.0,39.0,171116.0,105225.0,95978.0,9247.0,65891.0,61.5,8.8,172.21,191.67,31.31,21.06,79.94,4.3,1.47,0.0,0.0,0.0,0.0,0.0,Lula,0.0507879999999999,0.050788,0.0419535,0.27,-1.21,2.65,7.9,8.7,11.1,2533.0,2533.0,2533.0,5.242431818181818,5.236957142857143,4.968381818181818
2023-04-01,2.32,4.18,0.83,0.27,0.86,27.55,9.21,21.29,0.050788,0.050788,5.019733333333333,2846.0,39.2,171445.0,105505.0,97038.0,8468.0,65940.0,61.5,8.0,175.61,140.24,30.25,20.35,80.71,3.93,1.36,0.0,0.0,0.0,0.0,0.0,Lula,0.0507879999999999,0.050788,0.043739,0.72,0.18,0.55,8.8,7.9,9.3,2846.0,2533.0,2533.0,5.200681818181819,5.2503,4.758015789473684
2023-05-01,2.45,4.25,0.84,0.32,0.71,27.59,9.36,21.42,0.0507879999999999,0.0507879999999999,4.982836363636364,2846.0,39.2,171445.0,105505.0,97038.0,8468.0,65940.0,61.5,8.0,189.47,100.56,29.67,18.96,78.6,3.68,1.33,0.0,0.0,0.0,0.0,0.0,Lula,0.050788,0.050788,0.0467962727272727,0.84,1.0,-0.51,8.8,7.9,9.3,2846.0,2533.0,2533.0,5.171688888888889,5.274649999999999,4.95505
2023-06-01,2.5,4.18,0.81,0.36,0.06,27.25,9.24,21.16,0.050788,0.050788,4.851566666666667,2846.0,39.2,171445.0,105505.0,97038.0,8468.0,65940.0,61.5,8.0,189.19,72.85,28.82,17.49,77.04,4.07,1.43,0.0,0.0,0.0,0.0,0.0,Lula,0.050788,0.0507879999999999,0.0481161428571428,2.33,0.27,0.48,8.8,7.9,9.3,2846.0,2533.0,2533.0,5.211460869565218,5.242431818181818,5.049209523809524
2023-07-01,2.6,4.14,0.88,0.4,0.46,26.73,9.56,20.94,0.050788,0.050788,4.800833333333333,2846.0,39.1,171782.0,106087.0,97938.0,8150.0,65694.0,61.8,7.7,215.09,54.04,29.56,17.39,72.56,4.29,1.54,0.0,0.0,0.0,0.0,0.0,Lula,0.050788,0.0507879999999999,0.049037,0.86,0.72,-4.35,8.0,8.8,8.7,2846.0,2846.0,2533.0,5.019733333333333,5.200681818181819,5.368071428571429
2023-08-01,2.69,4.04,0.94,0.33,1.26,26.34,9.26,20.59,0.0491892608695652,0.0491892608695652,4.903543478260869,2846.0,39.1,171782.0,106087.0,97938.0,8150.0,65694.0,61.8,7.7,223.29,43.31,31.32,18.78,69.77,4.43,1.65,0.0,0.0,0.0,0.0,0.0,Lula,0.0507879999999999,0.050788,0.0505596086956521,0.71,0.84,-2.55,8.0,8.8,8.7,2846.0,2846.0,2533.0,4.982836363636364,5.171688888888889,5.143286956521739
2023-09-01,2.69,3.92,0.95,0.3,1.11,25.9,9.45,20.36,0.0484217,0.0484217,4.93699,2846.0,39.1,171782.0,106087.0,97938.0,8150.0,65694.0,61.8,7.7,216.76,65.5,32.63,20.4,67.69,4.61,1.85,0.0,0.0,0.0,0.0,0.0,Lula,0.050788,0.050788,0.050788,0.06,2.33,-1.21,8.0,8.8,8.7,2846.0,2846.0,2533.0,4.851566666666667,5.211460869565218,5.236957142857143
2023-10-01,2.79,3.89,1.03,0.42,-0.03,25.25,9.37,19.91,0.047279,0.047279,5.064842857142857,2846.0,39.2,172115.0,106988.0,99062.0,7926.0,65127.0,62.2,7.4,218.58,88.76,33.07,21.38,69.56,4.32,1.73,0.0,0.0,0.0,0.0,0.0,Lula,0.050788,0.050788,0.050788,0.46,0.86,0.18,7.7,8.0,7.9,2846.0,2846.0,2533.0,4.800833333333333,5.019733333333333,5.2503
2023-11-01,2.85,3.79,1.08,0.43,0.16,25.32,9.19,19.94,0.0456013,0.0456013,4.89834,2846.0,39.2,172115.0,106988.0,99062.0,7926.0,65127.0,62.2,7.4,215.31,107.8,33.48,21.78,68.63,4.12,1.66,0.0,0.0,0.0,0.0,0.0,Lula,0.0491892608695652,0.0507879999999999,0.050788,1.26,0.71,1.0,7.7,8.0,7.9,2846.0,2846.0,2533.0,4.903543478260869,4.982836363636364,5.274649999999999
2023-12-01,2.45,3.66,1.13,0.43,0.31,24.98,8.5,19.45,0.0445373,0.0445373,4.897245,2846.0,39.2,172115.0,106988.0,99062.0,7926.0,65127.0,62.2,7.4,205.32,131.31,33.02,22.02,73.25,4.58,1.58,0.0,0.0,0.0,0.0,0.0,Lula,0.0484217,0.050788,0.0507879999999999,1.11,0.06,0.27,7.7,8.0,7.9,2846.0,2846.0,2533.0,4.93699,4.851566666666667,5.242431818181818
2024-01-01,2.6,3.67,1.25,0.48,0.19,24.06,9.68,19.27,0.043739,0.043739,4.914395454545455,3057.0,38.9,172445.0,106743.0,98290.0,8453.0,65702.0,61.9,7.9,179.96,215.74,31.89,22.0,79.45,3.84,1.41,0.0,0.0,0.0,0.0,0.0,Lula,0.047279,0.050788,0.0507879999999999,-0.03,0.46,0.72,7.4,7.7,8.8,2846.0,2846.0,2846.0,5.064842857142857,4.800833333333333,5.200681818181819
2024-02-01,2.59,3.67,1.3,0.51,0.88,24.29,9.1,19.28,0.041957,0.041957,4.964389473684211,3057.0,38.9,172445.0,106743.0,98290.0,8453.0,65702.0,61.9,7.9,157.38,213.95,31.89,21.89,80.66,3.76,1.33,0.0,0.0,0.0,0.0,0.0,Lula,0.0456013,0.0491892608695652,0.050788,0.16,1.26,0.84,7.4,7.7,8.8,2846.0,2846.0,2846.0,4.89834,4.903543478260869,5.171688888888889
2024-03-01,2.54,3.62,1.37,0.52,0.25,24.63,8.55,19.33,0.0414203,0.0414203,4.980135,3057.0,38.9,172445.0,106743.0,98290.0,8453.0,65702.0,61.9,7.9,174.07,217.04,31.94,22.12,81.78,3.67,1.27,0.0,0.0,0.0,0.0,0.0,Lula,0.0445373,0.0484217,0.050788,0.31,1.11,2.33,7.4,7.7,8.8,2846.0,2846.0,2846.0,4.897245,4.93699,5.211460869565218
2024-04-01,2.58,3.66,1.42,0.56,0.74,24.21,8.58,19.06,0.040168,0.040168,5.129095454545455,3057.0,38.7,172765.0,107272.0,99883.0,7388.0,65493.0,62.1,6.9,171.18,184.74,31.13,21.42,81.64,3.54,1.27,0.0,0.0,0.0,0.0,0.0,Lula,0.043739,0.047279,0.050788,0.19,-0.03,0.86,7.9,7.4,8.0,3057.0,2846.0,2846.0,4.914395454545455,5.064842857142857,5.019733333333333
2024-05-01,2.56,3.69,1.49,0.62,0.55,24.0,8.08,18.79,0.0394838095238095,0.0394838095238095,5.133047619047619,3057.0,38.7,172765.0,107272.0,99883.0,7388.0,65493.0,62.1,6.9,196.95,128.58,30.25,19.75,77.59,3.82,1.42,0.0,0.0,0.0,0.0,0.0,Lula,0.041957,0.0456013,0.0507879999999999,0.88,0.16,0.71,7.9,7.4,8.0,3057.0,2846.0,2846.0,4.964389473684211,4.89834,4.982836363636364
2024-06-01,2.45,3.62,1.52,0.55,0.33,23.78,7.78,18.54,0.03927,0.03927,5.388975,3057.0,38.7,172765.0,107272.0,99883.0,7388.0,65493.0,62.1,6.9,199.59,78.05,29.84,18.39,74.4,3.9,1.51,0.0,0.0,0.0,0.0,0.0,Lula,0.0414203,0.0445373,0.050788,0.25,0.31,0.06,7.9,7.4,8.0,3057.0,2846.0,2846.0,4.980135,4.897245,4.851566666666667
2024-07-01,2.33,3.7,1.86,0.5,1.08,23.64,8.02,18.53,0.03927,0.03927,5.542047826086956,3057.0,38.8,173095.0,107912.0,101058.0,6854.0,65183.0,62.3,6.4,217.91,39.82,29.32,17.12,70.64,3.96,1.56,0.0,0.0,0.0,0.0,0.0,Lula,0.040168,0.043739,0.050788,0.74,0.19,0.46,6.9,7.9,7.7,3057.0,3057.0,2846.0,5.129095454545455,4.914395454545455,4.800833333333333
2024-08-01,2.36,3.74,2.13,0.57,-0.12,23.48,7.96,18.46,0.03927,0.03927,5.5526136363636365,3057.0,38.8,173095.0,107912.0,101058.0,6854.0,65183.0,62.3,6.4,228.81,32.85,30.99,17.76,64.69,4.44,1.76,0.0,0.0,0.0,0.0,0.0,Lula,0.0394838095238095,0.041957,0.0491892608695652,0.55,0.88,1.26,6.9,7.9,7.7,3057.0,3057.0,2846.0,5.133047619047619,4.964389473684211,4.903543478260869
2024-09-01,2.37,3.75,2.21,0.45,1.01,23.46,7.44,18.27,0.0396120952380952,0.0396120952380952,5.541566666666666,3057.0,38.8,173095.0,107912.0,101058.0,6854.0,65183.0,62.3,6.4,218.17,28.96,33.25,19.69,60.68,4.35,1.84,0.0,0.0,0.0,0.0,0.0,Lula,0.03927,0.0414203,0.0484217,0.33,0.25,1.11,6.9,7.9,7.7,3057.0,3057.0,2846.0,5.388975,4.980135,4.93699
2024-10-01,2.33,3.7,2.31,0.49,0.71,23.23,7.94,18.27,0.040168,0.040168,5.624108695652174,3057.0,38.6,173430.0,108516.0,101832.0,6684.0,64913.0,62.6,6.2,198.93,94.43,32.7,21.13,68.7,4.37,1.73,0.0,0.0,0.0,0.0,0.0,Lula,0.03927,0.040168,0.047279,1.08,0.74,-0.03,6.4,6.9,7.4,3057.0,3057.0,2846.0,5.542047826086956,5.129095454545455,5.064842857142857
2024-11-01,2.31,3.66,2.44,0.5,-0.87,23.53,7.73,18.42,0.0415803684210526,0.0415803684210526,5.807057894736842,3057.0,38.6,173430.0,108516.0,101832.0,6684.0,64913.0,62.6,6.2,175.27,141.63,31.9,21.39,73.78,4.1,1.64,0.0,0.0,0.0,0.0,0.0,Lula,0.03927,0.0394838095238095,0.0456013,-0.12,0.55,0.16,6.4,6.9,7.4,3057.0,3057.0,2846.0,5.5526136363636365,5.133047619047619,4.89834
2024-12-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,38.6,173430.0,108516.0,101832.0,6684.0,64913.0,62.6,6.2,174.16,167.28,32.08,21.49,74.55,3.98,1.52,0.0,0.0,0.0,0.0,0.0,Lula,0.0396120952380952,0.03927,0.0445373,1.01,0.33,0.31,6.4,6.9,7.4,3057.0,3057.0,2846.0,5.541566666666666,5.388975,4.897245
2025-01-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,38.0,173761.0,108077.0,100511.0,7566.0,65684.0,62.2,7.0,168.27,233.7,31.7,21.64,79.81,3.78,1.42,0.0,0.0,0.0,0.0,0.0,Lula,0.040168,0.03927,0.043739,0.71,1.08,0.19,6.2,6.4,7.9,3057.0,3057.0,3057.0,5.624108695652174,5.542047826086956,4.914395454545455
2025-02-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,38.0,173761.0,108077.0,100511.0,7566.0,65684.0,62.2,7.0,171.71,160.81,32.35,21.46,75.57,3.81,1.48,0.0,0.0,0.0,0.0,0.0,Lula,0.0415803684210526,0.03927,0.041957,-0.87,-0.12,0.88,6.2,6.4,7.9,3057.0,3057.0,3057.0,5.807057894736842,5.5526136363636365,4.964389473684211
2025-03-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,38.0,173761.0,108077.0,100511.0,7566.0,65684.0,62.2,7.0,191.34,165.11,32.3,21.37,75.7,3.83,1.42,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0396120952380952,0.0414203,-0.17,1.01,0.25,6.2,6.4,7.9,3057.0,3057.0,3057.0,6.097028571428571,5.541566666666666,4.980135
2025-04-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174079.0,108569.0,102316.0,6253.0,65510.0,62.4,5.8,176.62,136.63,31.3,20.81,78.92,3.69,1.35,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.040168,0.040168,-0.17,0.71,0.74,7.0,6.2,6.9,3057.0,3057.0,3057.0,6.097028571428571,5.624108695652174,5.129095454545455
2025-05-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174079.0,108569.0,102316.0,6253.0,65510.0,62.4,5.8,206.97,97.92,29.82,19.15,75.98,3.95,1.53,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0415803684210526,0.0394838095238095,-0.17,-0.87,0.55,7.0,6.2,6.9,3057.0,3057.0,3057.0,6.097028571428571,5.807057894736842,5.133047619047619
2025-06-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174079.0,108569.0,102316.0,6253.0,65510.0,62.4,5.8,197.17,82.03,29.46,18.04,74.58,3.94,1.56,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0441583333333333,0.03927,-0.17,-0.17,0.33,7.0,6.2,6.9,3057.0,3057.0,3057.0,6.097028571428571,6.097028571428571,5.388975
2025-07-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174411.0,108478.0,102433.0,6045.0,65933.0,62.2,5.6,221.66,42.78,29.32,16.47,70.33,3.9,1.49,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0441583333333333,0.03927,-0.17,-0.17,1.08,5.8,7.0,6.4,3057.0,3057.0,3057.0,6.097028571428571,6.097028571428571,5.542047826086956
2025-08-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174411.0,108478.0,102433.0,6045.0,65933.0,62.2,5.6,241.97,32.98,30.92,17.49,63.54,4.17,1.59,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0441583333333333,0.03927,-0.17,-0.17,-0.12,5.8,7.0,6.4,3057.0,3057.0,3057.0,6.097028571428571,6.097028571428571,5.5526136363636365
2025-09-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174411.0,108478.0,102433.0,6045.0,65933.0,62.2,5.6,213.01,44.81,31.96,19.27,63.64,4.24,1.89,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0441583333333333,0.0396120952380952,-0.17,-0.17,1.01,5.8,7.0,6.4,3057.0,3057.0,3057.0,6.097028571428571,6.097028571428571,5.541566666666666
2025-10-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174411.0,108478.0,102433.0,6045.0,65933.0,62.2,5.6,209.31,63.03,32.21,20.0,65.5,4.5,1.92,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0441583333333333,0.040168,-0.17,-0.17,0.71,5.6,5.8,6.2,3057.0,3057.0,3057.0,6.097028571428571,6.097028571428571,5.624108695652174
2025-11-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174411.0,108478.0,102433.0,6045.0,65933.0,62.2,5.6,202.27,108.16,32.49,20.97,71.25,3.86,1.59,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0441583333333333,0.0415803684210526,-0.17,-0.17,-0.87,5.6,5.8,6.2,3057.0,3057.0,3057.0,6.097028571428571,6.097028571428571,5.807057894736842
2025-12-01,2.03,3.54,2.28,0.32,-0.17,22.63,6.94,17.52,0.0441583333333333,0.0441583333333333,6.097028571428571,3057.0,37.8,174411.0,108478.0,102433.0,6045.0,65933.0,62.2,5.6,114.81,165.64,32.49,20.97,71.25,3.64,1.59,0.0,0.0,0.0,0.0,0.0,Lula,0.0441583333333333,0.0441583333333333,0.0441583333333333,-0.17,-0.17,-0.17,5.6,5.8,6.2,3057.0,3057.0,3057.0,6.097028571428571,6.097028571428571,6.097028571428571
